Region,Age,Year,Total_Deaths
08,9,2003,0
08,9,2004,2
08,9,2005,0
08,9,2006,0
08,9,2007,1
08,9,2008,0
08,9,2009,0
08,9,2010,0
08,9,2011,1
08,9,2012,1
08,9,2013,0
08,9,2014,0
08,9,2015,0
08,9,2016,0
08,9,2017,1
08,9,2018,0
08,9,2019,0
08,9,2020,0
08,9,2021,0
08,9,2022,0
08,9,2023,0
08,10,2000,0
08,10,2001,0
08,10,2002,0
08,10,2003,1
08,10,2004,1
08,10,2005,0
08,10,2006,1
08,10,2007,0
08,10,2008,0
08,10,2009,0
08,10,2010,0
08,10,2011,0
08,10,2012,0
08,10,2013,0
08,10,2014,0
08,10,2015,0
08,10,2016,0
08,10,2017,1
08,10,2018,0
08,10,2019,0
08,10,2020,0
08,10,2021,0
08,10,2022,0
08,10,2023,0
08,11,2000,1
08,11,2001,1
08,11,2002,0
08,11,2003,0
08,11,2004,0
08,11,2005,0
08,11,2006,1
08,11,2007,0
08,11,2008,1
08,11,2009,0
08,11,2010,0
08,11,2011,0
08,11,2012,0
08,11,2013,0
08,11,2014,0
08,11,2015,0
08,11,2016,0
08,11,2017,0
08,11,2018,0
08,11,2019,0
08,11,2020,0
08,11,2021,0
08,11,2022,1
08,11,2023,0
08,12,2000,1
08,12,2001,1
08,12,2002,0
08,12,2003,0
08,12,2004,0
08,12,2005,0
08,12,2006,0
08,12,2007,0
08,12,2008,0
08,12,2009,0
08,12,2010,0
08,12,2011,0
08,12,2012,0
08,12,2013,0
08,12,2014,1
08,12,2015,0
08,12,2016,0
08,12,2017,0
08,12,2018,0
08,12,2019,0
08,12,2020,0
08,12,2021,2
08,12,2022,0
08,12,2023,0
08,13,2000,1
08,13,2001,1
08,13,2002,1
08,13,2003,1
08,13,2004,0
08,13,2005,0
08,13,2006,1
08,13,2007,0
08,13,2008,0
08,13,2009,0
08,13,2010,0
08,13,2011,0
08,13,2012,0
08,13,2013,0
08,13,2014,0
08,13,2015,0
08,13,2016,0
08,13,2017,2
08,13,2018,0
08,13,2019,0
08,13,2020,1
08,13,2021,0
08,13,2022,1
08,13,2023,0
08,14,2000,0
08,14,2001,0
08,14,2002,1
08,14,2003,1
08,14,2004,2
08,14,2005,1
08,14,2006,1
08,14,2007,1
08,14,2008,0
08,14,2009,0
08,14,2010,0
08,14,2011,0
08,14,2012,0
08,14,2013,0
08,14,2014,1
08,14,2015,0
08,14,2016,0
08,14,2017,0
08,14,2018,2
08,14,2019,0
08,14,2020,0
08,14,2021,1
08,14,2022,0
08,14,2023,1
08,15,2000,4
08,15,2001,0
08,15,2002,0
08,15,2003,1
08,15,2004,0
08,15,2005,1
08,15,2006,0
08,15,2007,0
08,15,2008,0
08,15,2009,2
08,15,2010,0
08,15,2011,0
08,15,2012,0
08,15,2013,0
08,15,2014,1
08,15,2015,0
08,15,2016,1
08,15,2017,0
08,15,2018,0
08,15,2019,1
08,15,2020,1
08,15,2021,0
08,15,2022,0
08,15,2023,0
08,16,2000,0
08,16,2001,0
08,16,2002,1
08,16,2003,1
08,16,2004,1
08,16,2005,0
08,16,2006,0
08,16,2007,0
08,16,2008,1
08,16,2009,0
08,16,2010,0
08,16,2011,0
08,16,2012,2
08,16,2013,0
08,16,2014,0
08,16,2015,0
08,16,2016,1
08,16,2017,0
08,16,2018,0
08,16,2019,1
08,16,2020,1
08,16,2021,1
08,16,2022,0
08,16,2023,1
08,17,2000,1
08,17,2001,1
08,17,2002,1
08,17,2003,2
08,17,2004,0
08,17,2005,1
08,17,2006,4
08,17,2007,3
08,17,2008,2
08,17,2009,3
08,17,2010,0
08,17,2011,0
08,17,2012,1
08,17,2013,0
08,17,2014,0
08,17,2015,0
08,17,2016,0
08,17,2017,0
08,17,2018,0
08,17,2019,0
08,17,2020,0
08,17,2021,0
08,17,2022,1
08,17,2023,0
08,18,2000,0
08,18,2001,3
08,18,2002,0
08,18,2003,1
08,18,2004,2
08,18,2005,0
08,18,2006,1
08,18,2007,1
08,18,2008,0
08,18,2009,3
08,18,2010,4
08,18,2011,1
08,18,2012,3
08,18,2013,0
08,18,2014,1
08,18,2015,0
08,18,2016,0
08,18,2017,1
08,18,2018,1
08,18,2019,0
08,18,2020,2
08,18,2021,1
08,18,2022,1
08,18,2023,1
08,19,2000,0
08,19,2001,1
08,19,2002,1
08,19,2003,3
08,19,2004,0
08,19,2005,1
08,19,2006,0
08,19,2007,1
08,19,2008,2
08,19,2009,2
08,19,2010,1
08,19,2011,5
08,19,2012,2
08,19,2013,1
08,19,2014,0
08,19,2015,1
08,19,2016,0
08,19,2017,0
08,19,2018,0
08,19,2019,1
08,19,2020,0
08,19,2021,2
08,19,2022,0
08,19,2023,1
09,0,2000,3
09,0,2001,4
09,0,2002,2
09,0,2003,1
09,0,2004,5
09,0,2005,1
09,0,2006,1
09,0,2007,2
09,0,2008,1
09,0,2009,2
09,0,2010,2
09,0,2011,3
09,0,2012,4
09,0,2013,2
09,0,2014,0
09,0,2015,0
09,0,2016,1
09,0,2017,2
09,0,2018,1
09,0,2019,1
09,0,2020,0
09,0,2021,1
09,0,2022,0
09,0,2023,0
09,1,2000,1
09,1,2001,1
09,1,2002,0
09,1,2003,0
09,1,2004,0
09,1,2005,0
09,1,2006,1
09,1,2007,1
09,1,2008,1
09,1,2009,0
09,1,2010,0
09,1,2011,0
09,1,2012,0
09,1,2013,2
09,1,2014,1
09,1,2015,0
09,1,2016,0
09,1,2017,0
09,1,2018,1
09,1,2019,0
09,1,2020,0
09,1,2021,0
09,1,2022,0
09,1,2023,0
09,2,2000,0
09,2,2001,0
09,2,2002,0
09,2,2003,0
09,2,2004,0
09,2,2005,0
09,2,2006,1
09,2,2007,0
09,2,2008,0
09,2,2009,0
09,2,2010,0
09,2,2011,0
09,2,2012,0
09,2,2013,0
09,2,2014,0
09,2,2015,0
09,2,2016,0
09,2,2017,0
09,2,2018,0
09,2,2019,0
09,2,2020,0
09,2,2021,0
09,2,2022,0
09,2,2023,0
09,3,2000,0
09,3,2001,0
09,3,2002,1
09,3,2003,0
09,3,2004,0
09,3,2005,0
09,3,2006,0
09,3,2007,0
09,3,2008,0
09,3,2009,0
09,3,2010,0
09,3,2011,0
09,3,2012,0
09,3,2013,0
09,3,2014,0
09,3,2015,0
09,3,2016,0
09,3,2017,0
09,3,2018,0
09,3,2019,0
09,3,2020,0
09,3,2021,0
09,3,2022,0
09,3,2023,0
09,4,2000,0
09,4,2001,0
09,4,2002,0
09,4,2003,1
09,4,2004,0
09,4,2005,0
09,4,2006,0
09,4,2007,0
09,4,2008,0
09,4,2009,0
09,4,2010,0
09,4,2011,1
09,4,2012,0
09,4,2013,1
09,4,2014,0
09,4,2015,0
09,4,2016,0
09,4,2017,0
09,4,2018,0
09,4,2019,1
09,4,2020,0
09,4,2021,0
09,4,2022,0
09,4,2023,0
09,5,2000,0
09,5,2001,0
09,5,2002,0
09,5,2003,0
09,5,2004,0
09,5,2005,0
09,5,2006,0
09,5,2007,0
09,5,2008,0
09,5,2009,0
09,5,2010,0
09,5,2011,0
09,5,2012,0
09,5,2013,0
09,5,2014,0
09,5,2015,0
09,5,2016,0
09,5,2017,0
09,5,2018,0
09,5,2019,0
09,5,2020,0
09,5,2021,0
09,5,2022,0
09,5,2023,0
09,6,2000,0
09,6,2001,0
09,6,2002,0
09,6,2003,0
09,6,2004,1
09,6,2005,0
09,6,2006,0
09,6,2007,0
09,6,2008,0
09,6,2009,0
09,6,2010,0
09,6,2011,0
09,6,2012,0
09,6,2013,0
09,6,2014,1
09,6,2015,0
09,6,2016,0
09,6,2017,0
09,6,2018,0
09,6,2019,0
09,6,2020,0
09,6,2021,0
09,6,2022,0
09,6,2023,1
09,7,2000,0
09,7,2001,0
09,7,2002,0
09,7,2003,0
09,7,2004,0
09,7,2005,0
09,7,2006,0
09,7,2007,0
09,7,2008,0
09,7,2009,0
09,7,2010,0
09,7,2011,0
09,7,2012,0
09,7,2013,0
09,7,2014,0
09,7,2015,1
09,7,2016,1
09,7,2017,0
09,7,2018,0
09,7,2019,0
09,7,2020,0
09,7,2021,0
09,7,2022,1
09,7,2023,0
09,8,2000,0
09,8,2001,0
09,8,2002,0
09,8,2003,0
09,8,2004,0
09,8,2005,0
09,8,2006,0
09,8,2007,0
09,8,2008,0
09,8,2009,0
09,8,2010,0
09,8,2011,0
09,8,2012,0
09,8,2013,0
09,8,2014,0
09,8,2015,0
09,8,2016,0
09,8,2017,0
09,8,2018,0
09,8,2019,0
09,8,2020,0
09,8,2021,0
09,8,2022,0
09,8,2023,0
09,9,2000,1
09,9,2001,1
09,9,2002,0
09,9,2003,0
09,9,2004,0
09,9,2005,0
09,9,2006,0
09,9,2007,0
09,9,2008,0
09,9,2009,1
09,9,2010,0
09,9,2011,0
09,9,2012,0
09,9,2013,0
09,9,2014,0
09,9,2015,0
09,9,2016,0
09,9,2017,0
09,9,2018,0
09,9,2019,0
09,9,2020,0
09,9,2021,0
09,9,2022,0
09,9,2023,0
09,10,2000,0
09,10,2001,0
09,10,2002,0
09,10,2003,0
09,10,2004,0
09,10,2005,0
09,10,2006,0
09,10,2007,0
09,10,2008,0
09,10,2009,0
09,10,2010,0
09,10,2011,0
09,10,2012,1
09,10,2013,0
09,10,2014,0
09,10,2015,0
09,10,2016,0
09,10,2017,0
09,10,2018,0
09,10,2019,0
09,10,2020,0
09,10,2021,0
09,10,2022,0
09,10,2023,0
09,11,2000,0
09,11,2001,0
09,11,2002,0
09,11,2003,1
09,11,2004,0
09,11,2005,0
09,11,2006,0
09,11,2007,0
09,11,2008,0
09,11,2009,0
09,11,2010,0
09,11,2011,0
09,11,2012,0
09,11,2013,0
09,11,2014,0
09,11,2015,0
09,11,2016,0
09,11,2017,0
09,11,2018,0
09,11,2019,0
09,11,2020,0
09,11,2021,0
09,11,2022,0
09,11,2023,0
09,12,2000,0
09,12,2001,1
09,12,2002,0
09,12,2003,0
09,12,2004,0
09,12,2005,0
09,12,2006,0
09,12,2007,0
09,12,2008,0
09,12,2009,0
09,12,2010,0
09,12,2011,0
09,12,2012,0
09,12,2013,0
09,12,2014,0
09,12,2015,0
09,12,2016,0
09,12,2017,0
09,12,2018,0
09,12,2019,0
09,12,2020,0
09,12,2021,0
09,12,2022,0
09,12,2023,0
09,13,2000,0
09,13,2001,0
09,13,2002,0
09,13,2003,0
09,13,2004,0
09,13,2005,0
09,13,2006,0
09,13,2007,0
09,13,2008,0
09,13,2009,0
09,13,2010,0
09,13,2011,0
09,13,2012,1
09,13,2013,0
09,13,2014,1
09,13,2015,2
09,13,2016,0
09,13,2017,0
09,13,2018,0
09,13,2019,0
09,13,2020,0
09,13,2021,0
09,13,2022,0
09,13,2023,0
09,14,2000,0
09,14,2001,0
09,14,2002,0
09,14,2003,1
09,14,2004,0
09,14,2005,0
09,14,2006,0
09,14,2007,0
09,14,2008,0
09,14,2009,0
09,14,2010,0
09,14,2011,0
09,14,2012,0
09,14,2013,1
09,14,2014,0
09,14,2015,0
09,14,2016,0
09,14,2017,0
09,14,2018,0
09,14,2019,0
09,14,2020,0
09,14,2021,0
09,14,2022,0
09,14,2023,0
09,15,2000,0
09,15,2001,0
09,15,2002,0
09,15,2003,0
09,15,2004,1
09,15,2005,0
09,15,2006,0
09,15,2007,0
09,15,2008,0
09,15,2009,0
09,15,2010,0
09,15,2011,0
09,15,2012,0
09,15,2013,0
09,15,2014,0
09,15,2015,0
09,15,2016,1
09,15,2017,0
09,15,2018,0
09,15,2019,0
09,15,2020,0
09,15,2021,0
09,15,2022,0
09,15,2023,0
09,16,2000,0
09,16,2001,0
09,16,2002,0
09,16,2003,0
09,16,2004,0
09,16,2005,0
09,16,2006,0
09,16,2007,1
09,16,2008,0
09,16,2009,0
09,16,2010,0
09,16,2011,0
09,16,2012,0
09,16,2013,0
09,16,2014,0
09,16,2015,0
09,16,2016,0
09,16,2017,0
09,16,2018,0
09,16,2019,0
09,16,2020,0
09,16,2021,0
09,16,2022,0
09,16,2023,0
09,17,2000,0
09,17,2001,1
09,17,2002,0
09,17,2003,1
09,17,2004,2
09,17,2005,0
09,17,2006,0
09,17,2007,0
09,17,2008,0
09,17,2009,0
09,17,2010,0
09,17,2011,0
09,17,2012,1
09,17,2013,0
09,17,2014,0
09,17,2015,1
09,17,2016,0
09,17,2017,0
09,17,2018,0
09,17,2019,0
09,17,2020,0
09,17,2021,0
09,17,2022,0
09,17,2023,0
09,18,2000,0
09,18,2001,1
09,18,2002,0
09,18,2003,0
09,18,2004,0
09,18,2005,1
09,18,2006,0
09,18,2007,0
09,18,2008,1
09,18,2009,1
09,18,2010,1
09,18,2011,0
09,18,2012,1
09,18,2013,1
09,18,2014,1
09,18,2015,0
09,18,2016,0
09,18,2017,0
09,18,2018,1
09,18,2019,0
09,18,2020,0
09,18,2021,0
09,18,2022,0
09,18,2023,1
09,19,2000,1
09,19,2001,0
09,19,2002,0
09,19,2003,0
09,19,2004,0
09,19,2005,0
09,19,2006,1
09,19,2007,0
09,19,2008,0
09,19,2009,0
09,19,2010,1
09,19,2011,1
09,19,2012,0
09,19,2013,1
09,19,2014,1
09,19,2015,1
09,19,2016,1
09,19,2017,0
09,19,2018,2
09,19,2019,0
09,19,2020,1
09,19,2021,0
09,19,2022,0
09,19,2023,0
10,0,2000,2
10,0,2001,8
10,0,2002,2
10,0,2003,4
10,0,2004,6
10,0,2005,7
10,0,2006,5
10,0,2007,2
10,0,2008,3
10,0,2009,6
10,0,2010,1
10,0,2011,1
10,0,2012,3
10,0,2013,4
10,0,2014,5
10,0,2015,5
10,0,2016,6
10,0,2017,5
10,0,2018,5
10,0,2019,3
10,0,2020,5
10,0,2021,0
10,0,2022,5
10,0,2023,3
10,1,2000,1
10,1,2001,0
10,1,2002,1
10,1,2003,1
10,1,2004,0
10,1,2005,2
10,1,2006,0
10,1,2007,0
10,1,2008,1
10,1,2009,0
10,1,2010,2
10,1,2011,1
10,1,2012,1
10,1,2013,0
10,1,2014,3
10,1,2015,0
10,1,2016,0
10,1,2017,0
10,1,2018,2
10,1,2019,0
10,1,2020,0
10,1,2021,2
10,1,2022,2
10,1,2023,0
10,2,2000,0
10,2,2001,0
10,2,2002,0
10,2,2003,1
10,2,2004,0
10,2,2005,0
10,2,2006,1
10,2,2007,0
10,2,2008,0
10,2,2009,0
10,2,2010,0
10,2,2011,1
10,2,2012,0
10,2,2013,0
10,2,2014,1
10,2,2015,0
10,2,2016,0
10,2,2017,0
10,2,2018,0
10,2,2019,1
10,2,2020,0
10,2,2021,0
10,2,2022,0
10,2,2023,0
10,3,2000,0
10,3,2001,1
10,3,2002,1
10,3,2003,0
10,3,2004,0
10,3,2005,0
10,3,2006,1
10,3,2007,0
10,3,2008,0
10,3,2009,1
10,3,2010,0
10,3,2011,0
10,3,2012,0
10,3,2013,0
10,3,2014,1
10,3,2015,0
10,3,2016,0
10,3,2017,1
10,3,2018,0
10,3,2019,0
10,3,2020,0
10,3,2021,2
10,3,2022,0
10,3,2023,0
10,4,2000,0
10,4,2001,0
10,4,2002,0
10,4,2003,0
10,4,2004,0
10,4,2005,1
10,4,2006,0
10,4,2007,0
10,4,2008,0
10,4,2009,1
10,4,2010,0
10,4,2011,0
10,4,2012,0
10,4,2013,0
10,4,2014,0
10,4,2015,1
10,4,2016,0
10,4,2017,1
10,4,2018,0
10,4,2019,0
10,4,2020,0
10,4,2021,0
10,4,2022,1
10,4,2023,0
10,5,2000,0
10,5,2001,0
10,5,2002,0
10,5,2003,0
10,5,2004,0
10,5,2005,0
10,5,2006,0
10,5,2007,1
10,5,2008,0
10,5,2009,0
10,5,2010,0
10,5,2011,0
10,5,2012,1
10,5,2013,0
10,5,2014,0
10,5,2015,0
10,5,2016,0
10,5,2017,0
10,5,2018,1
10,5,2019,0
10,5,2020,0
10,5,2021,0
10,5,2022,0
10,5,2023,0
10,6,2000,0
10,6,2001,0
10,6,2002,0
10,6,2003,0
10,6,2004,0
10,6,2005,0
10,6,2006,0
10,6,2007,0
10,6,2008,0
10,6,2009,0
10,6,2010,0
10,6,2011,0
10,6,2012,0
10,6,2013,1
10,6,2014,0
10,6,2015,0
10,6,2016,1
10,6,2017,0
10,6,2018,0
10,6,2019,0
10,6,2020,0
10,6,2021,0
10,6,2022,1
10,6,2023,0
10,7,2000,0
10,7,2001,0
10,7,2002,0
10,7,2003,0
10,7,2004,0
10,7,2005,0
10,7,2006,0
10,7,2007,0
10,7,2008,0
10,7,2009,0
10,7,2010,1
10,7,2011,0
10,7,2012,0
10,7,2013,0
10,7,2014,0
10,7,2015,1
10,7,2016,2
10,7,2017,0
10,7,2018,1
10,7,2019,0
10,7,2020,0
10,7,2021,0
10,7,2022,0
10,7,2023,0
10,8,2000,0
10,8,2001,1
10,8,2002,0
10,8,2003,0
10,8,2004,0
10,8,2005,0
10,8,2006,0
10,8,2007,0
10,8,2008,0
10,8,2009,1
10,8,2010,0
10,8,2011,0
10,8,2012,0
10,8,2013,0
10,8,2014,0
10,8,2015,0
10,8,2016,0
10,8,2017,0
10,8,2018,0
10,8,2019,0
10,8,2020,0
10,8,2021,0
10,8,2022,0
10,8,2023,0
10,9,2000,1
10,9,2001,0
10,9,2002,0
10,9,2003,0
10,9,2004,0
10,9,2005,0
10,9,2006,0
10,9,2007,0
10,9,2008,0
10,9,2009,0
10,9,2010,0
10,9,2011,0
10,9,2012,0
10,9,2013,0
10,9,2014,1
10,9,2015,1
10,9,2016,0
10,9,2017,0
10,9,2018,1
10,9,2019,0
10,9,2020,0
10,9,2021,0
10,9,2022,0
10,9,2023,0
10,10,2000,0
10,10,2001,0
10,10,2002,0
10,10,2003,0
10,10,2004,0
10,10,2005,1
10,10,2006,0
10,10,2007,0
10,10,2008,0
10,10,2009,0
10,10,2010,0
10,10,2011,0
10,10,2012,0
10,10,2013,0
10,10,2014,0
10,10,2015,0
10,10,2016,0
10,10,2017,0
10,10,2018,0
10,10,2019,0
10,10,2020,0
10,10,2021,1
10,10,2022,0
10,10,2023,0
10,11,2000,0
10,11,2001,0
10,11,2002,0
10,11,2003,0
10,11,2004,0
10,11,2005,0
10,11,2006,0
10,11,2007,0
10,11,2008,0
10,11,2009,0
10,11,2010,0
10,11,2011,0
10,11,2012,0
10,11,2013,0
10,11,2014,0
10,11,2015,0
10,11,2016,0
10,11,2017,0
10,11,2018,1
10,11,2019,0
10,11,2020,0
10,11,2021,0
10,11,2022,0
10,11,2023,1
10,12,2000,0
10,12,2001,0
10,12,2002,0
10,12,2003,0
10,12,2004,0
10,12,2005,0
10,12,2006,0
10,12,2007,0
10,12,2008,1
10,12,2009,0
10,12,2010,0
10,12,2011,0
10,12,2012,0
10,12,2013,0
10,12,2014,0
10,12,2015,0
10,12,2016,0
10,12,2017,0
10,12,2018,0
10,12,2019,0
10,12,2020,0
10,12,2021,0
10,12,2022,0
10,12,2023,0
10,13,2000,0
10,13,2001,0
10,13,2002,0
10,13,2003,0
10,13,2004,0
10,13,2005,1
10,13,2006,0
10,13,2007,0
10,13,2008,1
10,13,2009,0
10,13,2010,0
10,13,2011,0
10,13,2012,0
10,13,2013,1
10,13,2014,0
10,13,2015,0
10,13,2016,0
10,13,2017,0
10,13,2018,1
10,13,2019,0
10,13,2020,0
10,13,2021,0
10,13,2022,0
10,13,2023,0
10,14,2000,0
10,14,2001,0
10,14,2002,0
10,14,2003,0
10,14,2004,0
10,14,2005,0
10,14,2006,0
10,14,2007,0
10,14,2008,0
10,14,2009,0
10,14,2010,0
10,14,2011,0
10,14,2012,0
10,14,2013,0
10,14,2014,0
10,14,2015,0
10,14,2016,1
10,14,2017,3
10,14,2018,0
10,14,2019,0
10,14,2020,0
10,14,2021,0
10,14,2022,0
10,14,2023,0
10,15,2000,0
10,15,2001,2
10,15,2002,0
10,15,2003,1
10,15,2004,0
10,15,2005,1
10,15,2006,0
10,15,2007,1
10,15,2008,0
10,15,2009,1
10,15,2010,0
10,15,2011,0
10,15,2012,0
10,15,2013,0
10,15,2014,0
10,15,2015,0
10,15,2016,0
10,15,2017,0
10,15,2018,0
10,15,2019,0
10,15,2020,0
10,15,2021,0
10,15,2022,0
10,15,2023,1
10,16,2000,0
10,16,2001,0
10,16,2002,1
10,16,2003,0
10,16,2004,0
10,16,2005,0
10,16,2006,0
10,16,2007,0
10,16,2008,0
10,16,2009,0
10,16,2010,1
10,16,2011,1
10,16,2012,0
10,16,2013,0
10,16,2014,0
10,16,2015,0
10,16,2016,0
10,16,2017,0
10,16,2018,0
10,16,2019,0
10,16,2020,0
10,16,2021,0
10,16,2022,0
10,16,2023,0
10,17,2000,0
10,17,2001,0
10,17,2002,0
10,17,2003,1
10,17,2004,0
10,17,2005,0
10,17,2006,0
10,17,2007,0
10,17,2008,1
10,17,2009,1
10,17,2010,0
10,17,2011,0
10,17,2012,0
10,17,2013,0
10,17,2014,0
10,17,2015,0
10,17,2016,0
10,17,2017,1
10,17,2018,0
10,17,2019,0
10,17,2020,0
10,17,2021,0
10,17,2022,0
10,17,2023,0
10,18,2000,2
10,18,2001,0
10,18,2002,1
10,18,2003,0
10,18,2004,2
10,18,2005,1
10,18,2006,0
10,18,2007,0
10,18,2008,0
10,18,2009,1
10,18,2010,1
10,18,2011,0
10,18,2012,1
10,18,2013,1
10,18,2014,0
10,18,2015,0
10,18,2016,1
10,18,2017,1
10,18,2018,0
10,18,2019,0
10,18,2020,0
10,18,2021,0
10,18,2022,0
10,18,2023,1
10,19,2000,0
10,19,2001,0
10,19,2002,0
10,19,2003,0
10,19,2004,1
10,19,2005,0
10,19,2006,1
10,19,2007,0
10,19,2008,0
10,19,2009,1
10,19,2010,0
10,19,2011,0
10,19,2012,0
10,19,2013,0
10,19,2014,0
10,19,2015,1
10,19,2016,1
10,19,2017,1
10,19,2018,1
10,19,2019,0
10,19,2020,0
10,19,2021,1
10,19,2022,1
10,19,2023,0
12,0,2000,25
12,0,2001,38
12,0,2002,27
12,0,2003,36
12,0,2004,29
12,0,2005,25
12,0,2006,24
12,0,2007,35
12,0,2008,28
12,0,2009,28
12,0,2010,36
12,0,2011,32
12,0,2012,41
12,0,2013,31
12,0,2014,33
12,0,2015,35
12,0,2016,43
12,0,2017,34
12,0,2018,25
12,0,2019,29
12,0,2020,36
12,0,2021,27
12,0,2022,25
12,0,2023,30
12,1,2000,8
12,1,2001,5
12,1,2002,5
12,1,2003,6
12,1,2004,6
12,1,2005,10
12,1,2006,8
12,1,2007,7
12,1,2008,7
12,1,2009,7
12,1,2010,10
12,1,2011,7
12,1,2012,6
12,1,2013,3
12,1,2014,10
12,1,2015,8
12,1,2016,4
12,1,2017,4
12,1,2018,7
12,1,2019,7
12,1,2020,3
12,1,2021,6
12,1,2022,8
12,1,2023,6
12,2,2000,1
12,2,2001,1
12,2,2002,4
12,2,2003,2
12,2,2004,1
12,2,2005,1
12,2,2006,4
12,2,2007,1
12,2,2008,0
12,2,2009,2
12,2,2010,4
12,2,2011,2
12,2,2012,2
12,2,2013,3
12,2,2014,3
12,2,2015,3
12,2,2016,2
12,2,2017,0
12,2,2018,2
12,2,2019,4
12,2,2020,0
12,2,2021,2
12,2,2022,1
12,2,2023,0
12,3,2000,1
12,3,2001,0
12,3,2002,2
12,3,2003,1
12,3,2004,0
12,3,2005,1
12,3,2006,1
12,3,2007,2
12,3,2008,1
12,3,2009,1
12,3,2010,1
12,3,2011,0
12,3,2012,0
12,3,2013,2
12,3,2014,0
12,3,2015,2
12,3,2016,1
12,3,2017,1
12,3,2018,3
12,3,2019,1
12,3,2020,0
12,3,2021,0
12,3,2022,2
12,3,2023,3
12,4,2000,0
12,4,2001,2
12,4,2002,2
12,4,2003,2
12,4,2004,0
12,4,2005,0
12,4,2006,2
12,4,2007,3
12,4,2008,0
12,4,2009,0
12,4,2010,1
12,4,2011,2
12,4,2012,3
12,4,2013,0
12,4,2014,1
12,4,2015,0
12,4,2016,2
12,4,2017,1
12,4,2018,1
12,4,2019,2
12,4,2020,3
12,4,2021,1
12,4,2022,0
12,4,2023,4
12,5,2000,2
12,5,2001,1
12,5,2002,0
12,5,2003,2
12,5,2004,0
12,5,2005,1
12,5,2006,0
12,5,2007,2
12,5,2008,1
12,5,2009,3
12,5,2010,1
12,5,2011,0
12,5,2012,0
12,5,2013,2
12,5,2014,4
12,5,2015,1
12,5,2016,2
12,5,2017,4
12,5,2018,1
12,5,2019,1
12,5,2020,0
12,5,2021,1
12,5,2022,0
12,5,2023,2
12,6,2000,1
12,6,2001,0
12,6,2002,1
12,6,2003,1
12,6,2004,1
12,6,2005,2
12,6,2006,1
12,6,2007,1
12,6,2008,0
12,6,2009,1
12,6,2010,1
12,6,2011,2
12,6,2012,1
12,6,2013,0
12,6,2014,0
12,6,2015,1
12,6,2016,2
12,6,2017,0
12,6,2018,1
12,6,2019,0
12,6,2020,0
12,6,2021,2
12,6,2022,2
12,6,2023,0
12,7,2000,1
12,7,2001,0
12,7,2002,1
12,7,2003,0
12,7,2004,0
12,7,2005,2
12,7,2006,1
12,7,2007,1
12,7,2008,1
12,7,2009,2
12,7,2010,0
12,7,2011,0
12,7,2012,2
12,7,2013,2
12,7,2014,2
12,7,2015,2
12,7,2016,0
12,7,2017,2
12,7,2018,0
12,7,2019,1
12,7,2020,2
12,7,2021,0
12,7,2022,1
12,7,2023,2
12,8,2000,2
12,8,2001,3
12,8,2002,0
12,8,2003,0
12,8,2004,1
12,8,2005,2
12,8,2006,1
12,8,2007,1
12,8,2008,0
12,8,2009,1
12,8,2010,2
12,8,2011,2
12,8,2012,2
12,8,2013,1
12,8,2014,0
12,8,2015,1
12,8,2016,0
12,8,2017,0
12,8,2018,2
12,8,2019,3
12,8,2020,0
12,8,2021,0
12,8,2022,2
12,8,2023,1
12,9,2000,0
12,9,2001,0
12,9,2002,3
12,9,2003,1
12,9,2004,0
12,9,2005,1
12,9,2006,0
12,9,2007,1
12,9,2008,0
12,9,2009,1
12,9,2010,1
12,9,2011,0
12,9,2012,1
12,9,2013,0
12,9,2014,1
12,9,2015,0
12,9,2016,1
12,9,2017,2
12,9,2018,1
12,9,2019,1
12,9,2020,0
12,9,2021,1
12,9,2022,1
12,9,2023,0
12,10,2000,2
12,10,2001,0
12,10,2002,1
12,10,2003,1
12,10,2004,1
12,10,2005,1
12,10,2006,0
12,10,2007,1
12,10,2008,1
12,10,2009,0
12,10,2010,0
12,10,2011,0
12,10,2012,2
12,10,2013,1
12,10,2014,0
12,10,2015,5
12,10,2016,0
12,10,2017,2
12,10,2018,2
12,10,2019,1
12,10,2020,1
12,10,2021,1
12,10,2022,0
12,10,2023,2
12,11,2000,0
12,11,2001,2
12,11,2002,0
12,11,2003,1
12,11,2004,2
12,11,2005,1
12,11,2006,1
12,11,2007,1
12,11,2008,1
12,11,2009,1
12,11,2010,1
12,11,2011,0
12,11,2012,1
12,11,2013,1
12,11,2014,1
12,11,2015,1
12,11,2016,3
12,11,2017,1
12,11,2018,1
12,11,2019,1
12,11,2020,1
12,11,2021,0
12,11,2022,0
12,11,2023,1
12,12,2000,2
12,12,2001,0
12,12,2002,3
12,12,2003,3
12,12,2004,1
12,12,2005,2
12,12,2006,3
12,12,2007,0
12,12,2008,0
12,12,2009,1
12,12,2010,0
12,12,2011,1
12,12,2012,2
12,12,2013,0
12,12,2014,0
12,12,2015,0
12,12,2016,2
12,12,2017,1
12,12,2018,3
12,12,2019,0
12,12,2020,2
12,12,2021,0
12,12,2022,0
12,12,2023,2
12,13,2000,2
12,13,2001,1
12,13,2002,0
12,13,2003,2
12,13,2004,0
12,13,2005,4
12,13,2006,0
12,13,2007,0
12,13,2008,2
12,13,2009,0
12,13,2010,3
12,13,2011,1
12,13,2012,1
12,13,2013,0
12,13,2014,1
12,13,2015,1
12,13,2016,1
12,13,2017,0
12,13,2018,0
12,13,2019,0
